id;text;sentiment
47;@IndosatCare okok secepat nya. Hatur nuhun;Positif
48;@IndosatCare thank you. I had been send an email. I hope I will get a response as soon as possible .-Best Regards;Positif
49;@indosatcare Oia,, thanks infonya ????;Positif
50;Retweeted Indosat Ooredoo Care (@IndosatCare):@suara_pamekasan OK kak, terima kasih untuk info yang diberikan. Sukses selalu ya ^Adam;Positif
51;@Telkomsel setelah dikonf pihak telkomsel dan ditanggapi serius skrg signal back to the high performance????;Positif
52;@Telkomsel terima kasih :D;Positif
53;@Telkomsel oke terima kasih atas informasinya.. selamat sore...;Positif
54;@Telkomsel saya baru dapat sms paketan saya diperpanjang min. makasih sebelumnya :);Positif
55;@Telkomsel thx info nya;Positif
56;@Telkomsel okay problem solved, thanks Telokomsel;Positif
57;@telkomsel ok. Trmaksi mbak vina;Positif
58;@telkomsel iya skali lagi trimakasih.;Positif
59;@IndosatCare : oke kak terima kasih atas bantuannya;Positif
60;@IndosatCare iya kak terima kasih , tolong dibantu sekali lagi kak;Positif
61;@IndosatCare baik terima kasih;Positif
62;Latepost dinner ???? terima kasih Telkomsel Poin ?? #Solaria #Telkomsel #TelkomselPoin @ Mal https://t.co/J4ZTmB9riP;Positif
63;@IndosatCare baik tks;Positif
64;@IndosatCare oke terima kasih kakak;Positif
65;@Telkomsel siapp;Positif
66;@Telkomsel sudah saya DM. Terima kasih sebelumnya. :);Positif
67;@telkomsel oke, terimakasih.;Positif
68;@Telkomsel terima kasih untuk penyesuaian pulsanya. Komplainnya sudah terselesaikan dengan baik;Positif
69;@Telkomsel Okay, terima kasih.;Positif
70;@Telkomsel oke, terima kasih atas infonya;Positif
71;@Telkomsel okaaayyy.;Positif
72;@telkomsel ok tks atas penjelasanya;Positif
73;@IndosatCare sudah mulai dapat balasan sejak siang ini.. thx :);Positif
74;@Telkomsel baik. Terimakasih min :);Positif
75;@Telkomsel ok, thank you infonya mas Azam.;Positif
76;@indosatcare tapi hari ini ada quiz gak min? Btw, makasih udah follback;Positif
77;@IndosatCare ditunggu informasi baiknya secepatnya. Terima kasih.;Positif
78;"@IndosatCare berhasil min, terimakasih bantuannya ;)";Positif
79;@IndosatCare ok min..;Positif
80;Mantep bgt dah ini @IndosatCare @IndosatOoredoo @IsatOoredooJBR langsung di respon cepat ketika kita laporan masalah. Good bgt dah;Positif
81;@Telkomsel oke makasih min;Positif
82;@Telkomsel sampai saat ini simpati loop yg saya gunakan masih lancar, jalan di HSDPA :);Positif
83;"@telkomsel berarti bisa dipake utk telpon &amp; sms ya? oke terimakasih";Positif
84;@indosatcare ok thanks kak ^^;Positif
85;@Telkomsel ok mba lita;Positif
86;@Telkomsel hadeh tp di sms sampe 2x aktif dri jam 12, ok deh thx udh jawab;Positif
87;@IndosatCare oke makasih kak;Positif
88;@Telkomsel oke min, thanks infonya ????;Positif
89;@telkomsel, terima kasih, keluhan kami ditangani dgn sangat baik dan profesional;Positif
90;@IndosatCare oh gitu ya, okemakasih :);Positif
91;@Telkomsel terimakasih atas bantuannya.;Positif
92;@IndosatCare ok di tunggu secepatnya ya. terimakasih..;Positif
93;@IndosatCare iya. Makasih;Positif
94;@Telkomsel ohhh.... okai terima kasih;Positif
95;@Telkomsel Oke deh kalau begitu. Terima kasih banyak ya Mas/Mba;Positif
96;ok trimaksih infonya @IndosatCare;Positif
97;@IndosatCare oke sudah dilengkapi ya. Makasih mohon diproses;Positif
98;@IndosatCare nah ini baru program sedaap...masuk daptaarr bulan depaan ??????;Positif
99;@Telkomsel siip! thanks ka Naila;Positif
101;@Telkomsel oke saya tunggu hasilnya.;Positif
102;@IndosatCare oke akan sy coba;Positif
103;@IndosatCare ohh jadi next promonya ada lagi.Oke min, Makasih ya;Positif
104;@Telkomsel thanks for your response Dhika n Donie. Saya sdh krm data via DM;Positif
105;@Telkomsel Thanks untuk info lebih lanjutnya, semoga dapat lebih memperluas lagi jaringan 4G nya. Karena kota yg saya tinggali belum bisa.;Positif
107;ok thanks info nya.Sukses selalu untuk @Telkomsel;Positif
109;Baik admim yang cantik :-D @Telkomsel;Positif
110;@Telkomsel oke terima kasih;Positif
111;@Telkomsel terimakasih sangat dg respon nya, pelayanana nya sangat cepat,;Positif
112;@IndosatCare iya makasih jg fast response jwbnya ^^;Positif
113;@IndosatCare iya siap. Senin nanti ditukar. Kalau minggu kan tutup ya. Terimakasih infonya ^^;Positif
114;@Telkomsel oke, terima kasih atas infonya;Positif
115;@IndosatCare oke, makasih ya informasinya... Sangat membantu ????;Positif
116;@Telkomsel mantabbb,,mksh min infonya,tambah jaya pokoknya;Positif
117;@Telkomsel iya info lebih lanjut saya tunggu thx :);Positif
120;selamat pagi sahabat @Telkomsel, Semangat Hari senin, sukses selalu untuk kita semua :);Positif
121;@Telkomsel oke makasih;Positif
122;@Telkomsel kalo mendukung, jadi bisa datang ke GraPARI untuk dapatkan USIM 4G. Makasih infonya.;Positif
123;@IndosatCare sudah gue DM min, dibalas ya, makasih mimin :*;Positif
124;@Telkomsel Sudah normal kembali min, terimakasiih;Positif
125;@Telkomsel terima kasih;Positif
126;@IndosatCare ok deh min, smoga saat sudah sampai sini 4G nya, promo nya masih ada :D;Positif
127;@IndosatCare oke makasih. Oh ya utk bonusnya berlakunya sampai kartu tenggang apa sesuai masa berlaku paketan?;Positif
128;@Telkomsel okee min. https://t.co/0xeNEIF9gL;Positif
129;@IndosatCare terimakasih;Positif
7,04142E+17;Pagi. Saya posisi di surabaya. Apa promo tsb berlaku disini? Soalnya sy liat cuman bisa dituker di jkt @Telkomsel https://t.co/uxc8XCWzBN;Netral
7,04142E+17;@Telkomsel kalo mau pasang Tcash domisli grogol/ bekasi yg dekat dimana ya;Netral
7,04142E+17;@Telkomsel itu sudah berlangsung minggu2 ini. Kalau hp saya rasa tidak ada masalah;Negatif
7,04142E+17;@Telkomsel berarti bisa pilih nomor cantik?;Positif
7,04142E+17;@Telkomsel klo saya beli di grapari terdekat krtu perdana bsa pkai super murah? Soalnya tmn saya beli kartu baru bisa pkai paket murah,trims;Netral
7,04142E+17;@IndosatCare kemarin sore;Netral
7,04142E+17;@Telkomsel saran aja, mbok ya promo tcash tap gift itu ga hanya di jabodetabek, kan pemakainya ga hanya di jawabarat aja 😒😒;Netral
7,04142E+17;@Telkomsel gatau paket apa ini kartunya min. Sdh aktif paketan. Akumulasi brp lama masa aktifnya? https://t.co/yWXdoubW3H;Netral
7,04142E+17;@Telkomsel GraPARI tutup sampai jam berapa?;Netral
7,04142E+17;@Telkomsel saya isi Tcash di indomaret kok ga dapat Tcash Gift ya;Negatif
7,04142E+17;@Telkomsel saya mau daftar paket 50rb dapat 8giga. Pulsa aku ada 50rb tapi kenapa gabisa aktifkan paket ya? Tolong di bantu. Thanks.;Negatif
7,04143E+17;@Telkomsel met pagi admin mau nanya nih, dimana saya bisa mendapatkan simcard t-bike ?;Netral
7,04143E+17;@Telkomsel @renodeswara mang itu paket super murah ga sluruh pengguna simpati yaa. Aneh;Negatif
7,04143E+17;@Telkomsel kalau quota pake social max abis apa masih bisa pakai line, WA dll ?;Netral
7,04143E+17;@telkomsel oke nanti bisa kabarin kelanjutanya apabila terdapat paket murah tlfn rumah;Netral
7,04143E+17;Kepoin Twit @Telkomsel keren deh, selalu mengadakan kuis maupun lomba2 positif #MenjadiYangTerbaik #PunyaKomunitasSeru? dll;Positif
7,04143E+17;@IndosatCare Selamat pagi. Kalo beli paket baru freedom 3+3 paket saya yang freedom M angus gak ya Min? TQ be4. https://t.co/RM8ktTPCIj;Netral
7,03593E+17;@Telkomsel Opt-In Telkomsel atau INformasi Special TerkINi  itu program apaan sih min? Ada benefitnya ga buat saya sbg pelanggan simpati?;Netral
7,03593E+17;@Telkomsel ayolaaaaahh kirimin ke no saya sms pnawaran kek *559*790# udah ga pake internet dr tsel lgi nih! Mahal sih 2gb 85rb an!!;Negatif
7,03593E+17;@IndosatCare oke. Ajarin lg yg di galeri biar ga slh ksh info;Negatif
7,03594E+17;@IndosatCare tebir amat. gak bisa d refresh aja emgnya?;Negatif
7,03594E+17;@IndosatCare daerah kayuaro barat, kerinci sinyal indosat di sebagian wilayah.gk ada sinyal 4 hri.;Negatif
7,03594E+17;Mw unreg ini (lihat pic) gimana caranya? @IndosatCare https://t.co/SfBVn7skei;Netral
7,03594E+17;RT@tao_hid88 Ah ini mah Pertanda kalau si #Hijau (#Indosat)harus di ganti dgn di #Merah (#Telkomsel)\n Pelayanannya kaya :poop:;Negatif
7,03594E+17;Sinyal cuma 3G satu bar, demi apa @telkomsel;Negatif
7,03594E+17;@IndosatCare min mau tanya, kok tbtb no sy gak ke detect di hape. kenapa bs gt ya min? soalnya saya udah coba di 3 hp yg berbeda ttp sama;Negatif
7,03594E+17;@IndosatCare @IndosatCare Kak hape saya udah support 4g, kalau saya pake paket combo langsung bisa ke aktif kan Kak internet 4gnya gitulah;Positif
7,03594E+17;@Telkomsel pilih kasih ah 😑;Negatif
7,03595E+17;@IndosatCare harus ke outlet ya min?;Netral
7,03595E+17;@Telkomsel 3 hari lalu bener2 parah jaringannya kaya di pelosok. sudah;Negatif
7,03595E+17;@Telkomsel ga mau ah mas leo hrga paket nya ga nahan 85rb an cm dpt 2 gb saya lbh baik selingkuh mas, hayati lelah mas 😝😄;Negatif
7,03595E+17;@telkomsel ini sekedar saran, harusnya promo kyak gitu dikasih sama planggan yang udah lama. kalo gini gak adil min;Negatif
7,03595E+17;@Telkomsel pilih kasih, hayati lelah di giniin 😭😆;Negatif
7,03595E+17;@IndosatCare gimana cara saya mengetahuinya ya minn??;Netral
7,04245E+17;@Telkomsel saya sulit akses twitter for mobile seharian, sudah coba dengan gadget lain bisa. Ada solusi, min?;Negatif
7,04245E+17;@Telkomsel : ga bisa loading. TFi, echofon, via opera, via Safari. Semua ga bisa. Sinyal penuh, ga masalah. Path lancar. Lokasi Menteng.;Negatif
7,04245E+17;TerimaKasih...infonya @Telkomsel https://t.co/zasTB1ufg9;Positif
7,04245E+17;@sripujiyanti @Telkomsel itu problem ummat, dan tsel cuma nanya ke satu2 yg komplen: sejak kapan, posisi di mana, infokan no hp, dst.;Negatif
7,04245E+17;@IndosatCare ini kenapa internetan bisa tapi masuk salah satu game online gabisa? Tapi ditanya provider lain bisa. Ada apa gerangan?;Negatif
7,04245E+17;@IndosatCare halo indosat,mau konfirmasi nih,ini knapa gangguan sinyal lg yah daerah bekasi,hampir setiap minggu gini terus nih min??;Negatif
7,04245E+17;@Telkomsel mohon bantu PUK utk nomor 085200701813 6210000042701813;Netral
7,04245E+17;@fauherklots @Telkomsel aku udah matiin hp, uninstall apps install lagi masih juga. Diblokir min?;Negatif
7,04245E+17;@Telkomsel @FunJunkies Telkomsel butut..sodaranya emyu butut;Negatif
7,04245E+17;@IndosatCare kak saya ngak punya ktp\nTerus gimana cara memperbaiki;Netral
7,04245E+17;@telkomsel udh di restart hpnya,udh coba copot kartu tp tetep gabisa min;Negatif
7,04246E+17;@mfahmia2705 @sripujiyanti CS @Telkomsel di twitter kayak kerja di jaman Tif: akses Twitter dari HP buat apa?;Negatif
7,04246E+17;@Telkomsel halo, mau tny. Knp ya dr siang saya tdk bisa akses twitter? Tp jika menggunakan wifi baru bisa. Tks;Negatif
7,04246E+17;@Telkomsel bkn saya mbak,tp tnm saya @vietangela yg punya keluhan pada telkomsel.sy mah pk provider lain lancar jaya lalala 💃💃;Negatif
7,04246E+17;"RT @tsetiady: Banyak banget yang ngeluh diblokir akses twitter hanya dari provider tsel hari ini &gt;&gt;&gt; https://t.co/uECrOhzFMc";Negatif
7,04246E+17;@IndosatCare tolong aku udah setia sama indosat;Negatif
7,04246E+17;@Telkomsel @xelvisonfirex same here, cuma twitter aja yg ga bs dibuka/refresh, aplikasi lain lancar;Negatif
7,04246E+17;@telkomsel jaringan udh 3g only tetep gabisa,infokan nmr lewat dm min?;Negatif
7,04246E+17;@Telkomsel twitter saya eror sejak 1 jam lalu, padahal sinyal telkomsel penuh, ini saya ganti provider dulu, ada apa ya?;Negatif
7,04246E+17;awalnya duga salah hp. juga kepikiran @twitter diblokir gara2 https://t.co/tWlxdWKgY2. ternyata gangguan hanya di pelanggan @Telkomsel;Negatif
7,04246E+17;@IndosatCare tolong bantu untuk meng-unreg dan berhenti dari perpanjangan otomatis paket sms 10ribu.;Netral
7,04246E+17;@roysimangunsong Twitter kok nggak bisa diakses pakai koneksi Telkomsel ya siang-sore ini?;Negatif
7,04246E+17;Tadi udah ditanya ma Mbak Rini, mas Leo.. Kenapa diulang lagi pertanyaannya.. Gusti paringono sabar.... @Telkomsel;Negatif
7,04247E+17;gue rasa admin @Telkomsel emang di training buat bikin naik darah pelanggannya :)))));Negatif
7,04247E+17;@NkAsmita @Telkomsel Sekalian tanya Loop masih tersedia ga di pasaran dek Mitha;Netral
7,04247E+17;@Telkomsel nomornya salah mas. Bener yg ditwit sebelumnya. 08211503xxxx;Netral
7,04247E+17;@Telkomsel ga bisa beli pkt flash 1.2gb + 11gb mds, lokasi jombang tipe hp ninetology i8400;Negatif
7,04247E+17;@Telkomsel maaf mas, kenapa gagal akses twitter, sedangkan browsing, fb dll lancar.. Pake provider lain twitter nya lancar;Negatif
7,04247E+17;@Telkomsel tetep g bisa Min,,, keterangannya masih sama;Negatif
7,04247E+17;@Telkomsel Sedang saya bayangkan ribuan konsumen menanti gagal koneksi ke Twitter diselesaikan dalam sehari semalam;Negatif
7,04247E+17;Signal saya penuh,tapi utk telp dan sms gak bisa. Cek pulsa juga gak bisa. gimana ya? @Telkomsel;Negatif
7,03516E+17;@IndosatCare gimana ?;Netral
7,03516E+17;@IndosatCare wokkeh min. Makasih;Positif
7,03516E+17;@Telkomsel ooh oke thanks infonya dan mau tanya grapari di mall cijantung itu masih buka?;Netral
7,03517E+17;@Telkomsel saya mau mengaktifkan *550*790# kenapa gak bisa yaa?;Negatif
7,03517E+17;@Telkomsel benar min, gak bisa nelpon dan cek pulsa hanya di jaringan 4G;Negatif
7,03517E+17;Min 4g plus udah ada di cikarang belum min @IndosatCare;Netral
7,03517E+17;penawaran upgrade ke 4g di lakukan, tetapi pelayanan lambat di Jambu Dua Bogor @Telkomsel #gajadiuprade;Negatif
7,03517E+17;@Telkomsel iy btul no ny.. Sya sdah restart tpi msh saja pending;Negatif
7,03517E+17;@Telkomsel kalo NSP?;Netral
7,03518E+17;@Telkomsel terima kasih infonya..;Positif
7,03518E+17;@Telkomsel mas mau nanya ko nomer saya 082113993870 ko sinyal nya gak jalan medsos dan chat gabisa padhal paket saya masih ada.;Negatif
7,02623E+17;@Telkomsel pagi mbak. Terima kasih atas fast responsenya. Sudah saya kirim DM ya. Makasih :);Positif
7,02623E+17;@IndosatCare cara mendapatkannya?;Netral
7,02623E+17;@indosatcare emang ga asik banget pake paket Indosat!!!;Negatif
7,02622E+17;@Telkomsel masih gak bisa sms dan melakukan panggilan. Dan gak bisa kirim DM. No nya. 081322137668.;Negatif
7,02624E+17;@IndosatCare paket apa nama nya;Netral
7,02624E+17;@IndosatCare klo sebelumnya 90hari otomatis mengikuti gitu maksudnya;Netral
7,02624E+17;@IndosatCare min emang ada paket unlimited;Netral
7,02624E+17;@Telkomsel min cara daftar kartu halo hybrid gmn ya ?;Netral
7,02624E+17;@indosatcare area superwifi hanya ada di tempat2 tertentu, tapi paket superwifi berlaku untuk semua, ya ga kepake lah itu kuota! fck!;Negatif
7,02625E+17;@IndosatCare trnyata masih tetep tanpa sinyal jam 1 siang - 5 subuh. Sinyal muncul sekali jam 4.33, jm 4.35 hilang https://t.co/FVsTOUvtFB;Negatif
7,02625E+17;@IndosatCare tarifna brp min?;Netral
7,02625E+17;@IndosatCare mksdnya klo kartu perdana yg 3bulan itu abis kuotanya bisa di isi lagi kan ?;Netral
7,02625E+17;@IndosatCare ka kenapa mentari aku ga bisa tethering ke leptop?;Netral
7,02625E+17;@indosatcare klu udH pkai ekstra kouta lalu nambah ekstra kouta malam gmn mempengaruhi ngx..?;Netral
7,0319E+17;@Telkomsel Gimana supaya bisa daftar paket internet di *550*790# ?;Netral
7,03191E+17;@indosatcare makasih min, skrg udh kembali normal.;Positif
7,03191E+17;@xlcare sy mau smsan min. trganggu bnger ama towor xl no signal. ya skrng internetan mngandalkan telkomsel.;Negatif
7,03191E+17;@IndosatCare masih blm d follow up ini ya;Negatif
7,03191E+17;Terimasih @IndosatCare atas bantuannya;Positif
7,03191E+17;@indosatcare min, kartu perdana Indosat Ooredoo Business itu apa ya? Apa bener masih ada bonus 10gb 4Gnya?;Netral
7,03191E+17;@Telkomsel mas/mba kenapa telkomsel sinyalnya Edge terus di hp bb. Lokasi cibitung.;Negatif
7,03191E+17;@Telkomsel soalnya mereka pake baju seragam telkomsel dan di tugaskan di counter-counter seperti mall ambasador.;Netral
7,03191E+17;@telkomsel waduh mas mahal amat, gak ada yang lbh murah;Negatif
1001;Pagi. Saya posisi di surabaya. Apa promo tsb berlaku disini? Soalnya sy liat cuman bisa dituker di jkt @Telkomsel https://t.co/uxc8XCWzBN;Netral
1002;@Telkomsel kalo mau pasang Tcash domisli grogol/ bekasi yg dekat dimana ya;Netral
1003;@Telkomsel itu sudah berlangsung minggu2 ini. Kalau hp saya rasa tidak ada masalah;Negatif
1004;@Telkomsel berarti bisa pilih nomor cantik?;Positif
1005;@Telkomsel klo saya beli di grapari terdekat krtu perdana bsa pkai super murah? Soalnya tmn saya beli kartu baru bisa pkai paket murah,trims;Netral
1006;@IndosatCare kemarin sore;Netral
1007;@Telkomsel saran aja, mbok ya promo tcash tap gift itu ga hanya di jabodetabek, kan pemakainya ga hanya di jawabarat aja 😒😒;Netral
1008;@Telkomsel gatau paket apa ini kartunya min. Sdh aktif paketan. Akumulasi brp lama masa aktifnya? https://t.co/yWXdoubW3H;Netral
1009;@Telkomsel GraPARI tutup sampai jam berapa?;Netral
1010;@Telkomsel saya isi Tcash di indomaret kok ga dapat Tcash Gift ya;Negatif
1011;@Telkomsel saya mau daftar paket 50rb dapat 8giga. Pulsa aku ada 50rb tapi kenapa gabisa aktifkan paket ya? Tolong di bantu. Thanks.;Negatif
1012;@Telkomsel met pagi admin mau nanya nih, dimana saya bisa mendapatkan simcard t-bike ?;Netral
1013;@Telkomsel @renodeswara mang itu paket super murah ga sluruh pengguna simpati yaa. Aneh;Negatif
1014;@Telkomsel kalau quota pake social max abis apa masih bisa pakai line, WA dll ?;Netral
1015;@telkomsel oke nanti bisa kabarin kelanjutanya apabila terdapat paket murah tlfn rumah;Netral
1016;Kepoin Twit @Telkomsel keren deh, selalu mengadakan kuis maupun lomba2 positif #MenjadiYangTerbaik #PunyaKomunitasSeru? dll;Positif
1017;@IndosatCare Selamat pagi. Kalo beli paket baru freedom 3+3 paket saya yang freedom M angus gak ya Min? TQ be4. https://t.co/RM8ktTPCIj;Netral
1018;@Telkomsel Opt-In Telkomsel atau INformasi Special TerkINi  itu program apaan sih min? Ada benefitnya ga buat saya sbg pelanggan simpati?;Netral
1019;@Telkomsel ayolaaaaahh kirimin ke no saya sms pnawaran kek *559*790# udah ga pake internet dr tsel lgi nih! Mahal sih 2gb 85rb an!!;Negatif
1020;@IndosatCare oke. Ajarin lg yg di galeri biar ga slh ksh info;Negatif
1021;@IndosatCare tebir amat. gak bisa d refresh aja emgnya?;Negatif
1022;@IndosatCare daerah kayuaro barat, kerinci sinyal indosat di sebagian wilayah.gk ada sinyal 4 hri.;Negatif
1023;Mw unreg ini (lihat pic) gimana caranya? @IndosatCare https://t.co/SfBVn7skei;Netral
1024;RT@tao_hid88 Ah ini mah Pertanda kalau si #Hijau (#Indosat)harus di ganti dgn di #Merah (#Telkomsel)\n Pelayanannya kaya :poop:;Negatif
1025;Sinyal cuma 3G satu bar, demi apa @telkomsel;Negatif
1026;@IndosatCare min mau tanya, kok tbtb no sy gak ke detect di hape. kenapa bs gt ya min? soalnya saya udah coba di 3 hp yg berbeda ttp sama;Negatif
1027;@IndosatCare @IndosatCare Kak hape saya udah support 4g, kalau saya pake paket combo langsung bisa ke aktif kan Kak internet 4gnya gitulah;Positif
1028;@Telkomsel pilih kasih ah 😑;Negatif
1029;@IndosatCare harus ke outlet ya min?;Netral
1030;@Telkomsel 3 hari lalu bener2 parah jaringannya kaya di pelosok. sudah;Negatif
1031;@Telkomsel ga mau ah mas leo hrga paket nya ga nahan 85rb an cm dpt 2 gb saya lbh baik selingkuh mas, hayati lelah mas 😝😄;Negatif
1032;@telkomsel ini sekedar saran, harusnya promo kyak gitu dikasih sama planggan yang udah lama. kalo gini gak adil min;Negatif
1033;@Telkomsel pilih kasih, hayati lelah di giniin 😭😆;Negatif
1034;@IndosatCare gimana cara saya mengetahuinya ya minn??;Netral
1035;@Telkomsel saya sulit akses twitter for mobile seharian, sudah coba dengan gadget lain bisa. Ada solusi, min?;Negatif
1036;@Telkomsel : ga bisa loading. TFi, echofon, via opera, via Safari. Semua ga bisa. Sinyal penuh, ga masalah. Path lancar. Lokasi Menteng.;Negatif
1037;TerimaKasih...infonya @Telkomsel https://t.co/zasTB1ufg9;Positif
1038;@sripujiyanti @Telkomsel itu problem ummat, dan tsel cuma nanya ke satu2 yg komplen: sejak kapan, posisi di mana, infokan no hp, dst.;Negatif
1039;@IndosatCare ini kenapa internetan bisa tapi masuk salah satu game online gabisa? Tapi ditanya provider lain bisa. Ada apa gerangan?;Negatif
1040;@IndosatCare halo indosat,mau konfirmasi nih,ini knapa gangguan sinyal lg yah daerah bekasi,hampir setiap minggu gini terus nih min??;Negatif
1041;@Telkomsel mohon bantu PUK utk nomor 085200701813 6210000042701813;Netral
1042;@fauherklots @Telkomsel aku udah matiin hp, uninstall apps install lagi masih juga. Diblokir min?;Negatif
1043;@Telkomsel @FunJunkies Telkomsel butut..sodaranya emyu butut;Negatif
1044;@IndosatCare kak saya ngak punya ktp\nTerus gimana cara memperbaiki;Netral
1045;@telkomsel udh di restart hpnya,udh coba copot kartu tp tetep gabisa min;Negatif
1046;@mfahmia2705 @sripujiyanti CS @Telkomsel di twitter kayak kerja di jaman Tif: akses Twitter dari HP buat apa?;Negatif
1047;@Telkomsel halo, mau tny. Knp ya dr siang saya tdk bisa akses twitter? Tp jika menggunakan wifi baru bisa. Tks;Negatif
1048;@Telkomsel bkn saya mbak,tp tnm saya @vietangela yg punya keluhan pada telkomsel.sy mah pk provider lain lancar jaya lalala 💃💃;Negatif
1049;"RT @tsetiady: Banyak banget yang ngeluh diblokir akses twitter hanya dari provider tsel hari ini &gt;&gt;&gt; https://t.co/uECrOhzFMc";Negatif
1050;@IndosatCare tolong aku udah setia sama indosat;Negatif
1051;@Telkomsel @xelvisonfirex same here, cuma twitter aja yg ga bs dibuka/refresh, aplikasi lain lancar;Negatif
1052;@telkomsel jaringan udh 3g only tetep gabisa,infokan nmr lewat dm min?;Negatif
1053;@Telkomsel twitter saya eror sejak 1 jam lalu, padahal sinyal telkomsel penuh, ini saya ganti provider dulu, ada apa ya?;Negatif
1054;awalnya duga salah hp. juga kepikiran @twitter diblokir gara2 https://t.co/tWlxdWKgY2. ternyata gangguan hanya di pelanggan @Telkomsel;Negatif
1055;@IndosatCare tolong bantu untuk meng-unreg dan berhenti dari perpanjangan otomatis paket sms 10ribu.;Netral
1056;@roysimangunsong Twitter kok nggak bisa diakses pakai koneksi Telkomsel ya siang-sore ini?;Negatif
1057;Tadi udah ditanya ma Mbak Rini, mas Leo.. Kenapa diulang lagi pertanyaannya.. Gusti paringono sabar.... @Telkomsel;Negatif
1058;gue rasa admin @Telkomsel emang di training buat bikin naik darah pelanggannya :)))));Negatif
1059;@NkAsmita @Telkomsel Sekalian tanya Loop masih tersedia ga di pasaran dek Mitha;Netral
1060;@Telkomsel nomornya salah mas. Bener yg ditwit sebelumnya. 08211503xxxx;Netral
1061;@Telkomsel ga bisa beli pkt flash 1.2gb + 11gb mds, lokasi jombang tipe hp ninetology i8400;Negatif
1062;@Telkomsel maaf mas, kenapa gagal akses twitter, sedangkan browsing, fb dll lancar.. Pake provider lain twitter nya lancar;Negatif
1063;@Telkomsel tetep g bisa Min,,, keterangannya masih sama;Negatif
1064;@Telkomsel Sedang saya bayangkan ribuan konsumen menanti gagal koneksi ke Twitter diselesaikan dalam sehari semalam;Negatif
1065;Signal saya penuh,tapi utk telp dan sms gak bisa. Cek pulsa juga gak bisa. gimana ya? @Telkomsel;Negatif
1066;@IndosatCare gimana ?;Netral
1067;@IndosatCare wokkeh min. Makasih;Positif
1068;@Telkomsel ooh oke thanks infonya dan mau tanya grapari di mall cijantung itu masih buka?;Netral
1069;@Telkomsel saya mau mengaktifkan *550*790# kenapa gak bisa yaa?;Negatif
1070;@Telkomsel benar min, gak bisa nelpon dan cek pulsa hanya di jaringan 4G;Negatif
1071;Min 4g plus udah ada di cikarang belum min @IndosatCare;Netral
1072;penawaran upgrade ke 4g di lakukan, tetapi pelayanan lambat di Jambu Dua Bogor @Telkomsel #gajadiuprade;Negatif
1073;@Telkomsel iy btul no ny.. Sya sdah restart tpi msh saja pending;Negatif
1074;@Telkomsel kalo NSP?;Netral
1075;@Telkomsel terima kasih infonya..;Positif
1076;@Telkomsel mas mau nanya ko nomer saya 082113993870 ko sinyal nya gak jalan medsos dan chat gabisa padhal paket saya masih ada.;Negatif
1077;@Telkomsel pagi mbak. Terima kasih atas fast responsenya. Sudah saya kirim DM ya. Makasih :);Positif
1078;@IndosatCare cara mendapatkannya?;Netral
1079;@indosatcare emang ga asik banget pake paket Indosat!!!;Negatif
1080;@Telkomsel masih gak bisa sms dan melakukan panggilan. Dan gak bisa kirim DM. No nya. 081322137668.;Negatif
1081;@IndosatCare paket apa nama nya;Netral
1082;@IndosatCare klo sebelumnya 90hari otomatis mengikuti gitu maksudnya;Netral
1083;@IndosatCare min emang ada paket unlimited;Netral
1084;@Telkomsel min cara daftar kartu halo hybrid gmn ya ?;Netral
1085;@indosatcare area superwifi hanya ada di tempat2 tertentu, tapi paket superwifi berlaku untuk semua, ya ga kepake lah itu kuota! fck!;Negatif
1086;@IndosatCare trnyata masih tetep tanpa sinyal jam 1 siang - 5 subuh. Sinyal muncul sekali jam 4.33, jm 4.35 hilang https://t.co/FVsTOUvtFB;Negatif
1087;@IndosatCare tarifna brp min?;Netral
1088;@IndosatCare mksdnya klo kartu perdana yg 3bulan itu abis kuotanya bisa di isi lagi kan ?;Netral
1089;@IndosatCare ka kenapa mentari aku ga bisa tethering ke leptop?;Netral
1090;@indosatcare klu udH pkai ekstra kouta lalu nambah ekstra kouta malam gmn mempengaruhi ngx..?;Netral
1091;@Telkomsel Gimana supaya bisa daftar paket internet di *550*790# ?;Netral
1092;@indosatcare makasih min, skrg udh kembali normal.;Positif
1093;@xlcare sy mau smsan min. trganggu bnger ama towor xl no signal. ya skrng internetan mngandalkan telkomsel.;Negatif
1094;@IndosatCare masih blm d follow up ini ya;Negatif
1095;Terimasih @IndosatCare atas bantuannya;Positif
1096;@indosatcare min, kartu perdana Indosat Ooredoo Business itu apa ya? Apa bener masih ada bonus 10gb 4Gnya?;Netral
1097;@Telkomsel mas/mba kenapa telkomsel sinyalnya Edge terus di hp bb. Lokasi cibitung.;Negatif
1098;@Telkomsel soalnya mereka pake baju seragam telkomsel dan di tugaskan di counter-counter seperti mall ambasador.;Netral
1099;@telkomsel waduh mas mahal amat, gak ada yang lbh murah;Negatif
40001;Dr latihan fisik sampe di gembleng tntng pengetahuan bela melanggar kedisiplinan awas aja yg ada rotan panjang siap kena kulit kita;Negatif
40002;Jadi polisi itu belajar bela negara buat akhirnya jualan pasal dan malak orang yang bisa dipalak ya ;Negatif
40003;Di time line nya pak belum jg ada ucapan bela sungkawa atas wafatnya pejabat negara Waktu bom solo kok responnya begitu cepat ya ;Negatif
